Date, Open, High, Low,Close
03/14/19,7159.19,7215.45,7148.08,7185.43
03/13/19,7151.15,7181.85,7128.71,7159.19
2003/12/19,7130.62,7166.55,7083.22,7151.15
2003/11/19,7104.31,7181.61,7104.31,7130.62
2003/8/19,7157.55,7157.55,7077.93,7104.31
2003/7/19,7196,7196,7126.57,7157.55
2003/6/19,7183.43,7211.83,7170.25,7196
2003/5/19,7134.39,7191.65,7127.18,7183.43
2003/4/19,7106.73,7166.19,7106.73,7134.39
2003/1/19,7074.73,7129.72,7074.73,7106.73
02/28/19,7107.2,7107.2,7041.03,7074.73
02/27/19,7151.12,7151.12,7082.62,7107.2
02/26/19,7183.74,7183.79,7091.59,7151.12
02/25/19,7178.6,7210.7,7158.19,7183.74
02/22/19,7167.39,7220.52,7162.37,7178.6
02/21/19,7228.62,7228.78,7141.85,7167.39
02/20/19,7179.17,7234.16,7177.95,7228.62
02/19/19,7219.47,7219.53,7162.8,7179.17
02/18/19,7236.68,7242.09,7209.7,7219.47
02/15/19,7197.01,7261.63,7185.23,7236.68
02/14/19,7190.84,7232.83,7183.01,7197.01
02/13/19,7133.14,7205.07,7133.14,7190.84
2002/12/19,7129.11,7168.61,7121.72,7133.14
2002/11/19,7071.18,7149.23,7071.18,7129.11
2002/8/19,7093.58,7115.83,7064.9,7071.18
2002/7/19,7173.09,7187.51,7093.58,7093.58
2002/6/19,7177.37,7184.22,7146.65,7173.09
2002/5/19,7034.13,7180.71,7033.57,7177.37
2002/4/19,7020.22,7046.58,7002.42,7034.13
2002/1/19,6968.85,7024.45,6968.85,7020.22
01/31/19,6941.63,6994.88,6941.09,6968.85
01/30/19,6833.93,6967.7,6833.93,6941.63
01/29/19,6747.1,6860.34,6747.1,6833.93
01/28/19,6809.22,6812.53,6734,6747.1
01/25/19,6818.95,6858.19,6806.77,6809.22
01/24/19,6842.88,6854.59,6802.03,6818.95
01/23/19,6901.39,6901.63,6834.3,6842.88
01/22/19,6970.59,6970.59,6880.69,6901.39
01/21/19,6968.33,6987.93,6954.52,6970.59
01/18/19,6834.92,6984.36,6834.92,6968.33
01/17/19,6862.68,6862.68,6799.03,6834.92
01/16/19,6895.02,6912.44,6848.57,6862.68
01/15/19,6855.02,6910.45,6849.63,6895.02
01/14/19,6918.18,6918.21,6841.74,6855.02
2001/11/19,6942.87,7001.94,6902.65,6918.18
2001/10/19,6906.63,6948.18,6860.82,6942.87
2001/9/19,6861.6,6938.31,6861.6,6906.63
2001/8/19,6810.88,6901.48,6804.89,6861.6
2001/7/19,6837.42,6874.11,6778.01,6810.88
2001/4/19,6692.66,6850.37,6692.5,6837.42
2001/3/19,6734.23,6753.14,6685.09,6692.66
2001/2/19,6728.13,6753.29,6599.48,6734.23
2001/1/19,6728.13,6752.54,6718.32,6728.13
12/31/18,6733.97,6752.54,6718.32,6728.13
12/28/18,6584.68,6742.48,6584.68,6733.97
12/27/18,6685.99,6728.49,6536.53,6584.68
12/26/18,6685.99,6721.17,6661.04,6685.99
12/25/18,6685.99,6721.17,6661.04,6685.99
12/24/18,6721.17,6721.17,6661.04,6685.99
12/21/18,6711.93,6733,6653.65,6721.17
12/20/18,6765.94,6765.94,6646.45,6711.93
12/19/18,6701.59,6785.16,6698.15,6765.94
12/18/18,6773.24,6773.24,6701.59,6701.59
12/17/18,6845.17,6845.17,6761.38,6773.24
12/14/18,6877.5,6877.5,6788.65,6845.17
12/13/18,6880.19,6908.48,6848.98,6877.5
2012/12/18,6806.94,6902.19,6806.94,6880.19
2012/11/18,6721.54,6857.58,6721.54,6806.94
2012/10/18,6778.11,6815.84,6719.17,6721.54
2012/7/18,6704.05,6868.27,6704.05,6778.11
2012/6/18,6921.84,6921.84,6673.57,6704.05
2012/5/18,7022.76,7028.65,6921.84,6921.84
2012/4/18,7062.41,7095.01,7002.71,7022.76
2012/3/18,6980.24,7145.49,6980.24,7062.41
11/30/18,7038.95,7042.07,6965.6,6980.24
11/29/18,7004.52,7078.37,7004.52,7038.95
11/28/18,7016.85,7057.03,6987.25,7004.52
11/27/18,7036,7043.7,6983.98,7016.85
11/26/18,6952.86,7050.96,6952.86,7036
11/23/18,6960.32,6987.53,6912.3,6952.86
11/22/18,7050.23,7050.43,6944.95,6960.32
11/21/18,6947.92,7058.56,6947.92,7050.23
11/20/18,7000.89,7010.1,6904.21,6947.92
11/19/18,7013.88,7070.46,6997.83,7000.89
11/16/18,7038.01,7092.44,6968.99,7013.88
11/15/18,7033.79,7081.88,6979.57,7038.01
11/14/18,7053.76,7113.59,6979.68,7033.79
11/13/18,7053.08,7103.97,7016.64,7053.76
2011/12/18,7105.34,7186.31,7053.08,7053.08
2011/9/18,7140.68,7140.68,7070.8,7105.34
2011/8/18,7117.28,7171.69,7115.01,7140.68
2011/7/18,7040.68,7136.75,7040.68,7117.28
2011/6/18,7103.84,7117.5,7027.45,7040.68
2011/5/18,7094.12,7140.37,7077.4,7103.84
2011/2/18,7114.66,7196.39,7094.12,7094.12
2011/1/18,7128.1,7165.61,7085.74,7114.66
10/31/18,7035.85,7161.54,7035.85,7128.1
10/30/18,7026.32,7060.06,6983.68,7035.85
10/29/18,6939.56,7085.88,6939.56,7026.32
10/26/18,7004.1,7004.16,6851.59,6939.56
10/25/18,6962.98,7004.1,6885.99,7004.1
10/24/18,6955.21,7049.83,6955.21,6962.98
10/23/18,7042.8,7042.8,6928.65,6955.21
10/22/18,7049.8,7114.12,7042.05,7042.8
10/19/18,7026.99,7070.38,7012.56,7049.8
10/18/18,7054.6,7078.76,7026.74,7026.99
10/17/18,7059.4,7089.03,7019.41,7054.6
10/16/18,7029.22,7062.08,6998.93,7059.4
10/15/18,6995.91,7038.23,6961.28,7029.22
2010/12/18,7006.93,7073.99,6994.78,6995.91
2010/11/18,7145.74,7145.74,6998.02,7006.93
2010/10/18,7237.59,7242.31,7145.74,7145.74
2010/9/18,7233.33,7247.64,7184.28,7237.59
2010/8/18,7318.54,7319.84,7233.33,7233.33
2010/5/18,7418.34,7421.12,7318.54,7318.54
2010/4/18,7510.28,7510.28,7411.31,7418.34
2010/3/18,7474.55,7524.06,7474.55,7510.28
2010/2/18,7495.67,7495.67,7444.8,7474.55
2010/1/18,7510.2,7526.2,7466.67,7495.67
09/28/18,7545.44,7548.36,7474.67,7510.2
09/27/18,7511.49,7552.02,7490.94,7545.44
09/26/18,7507.56,7522.06,7490.2,7511.49
09/25/18,7458.41,7515.94,7455.22,7507.56
09/24/18,7490.23,7491.25,7450.53,7458.41
09/21/18,7367.32,7495.26,7367.32,7490.23
09/20/18,7331.12,7368.43,7324.01,7367.32
09/19/18,7300.23,7346.11,7279.92,7331.12
09/18/18,7302.1,7320.07,7281.98,7300.23
09/17/18,7304.04,7318.77,7267.83,7302.1
09/14/18,7281.57,7323.83,7281.57,7304.04
09/13/18,7313.36,7319.57,7275.14,7281.57
2009/12/18,7273.54,7325.25,7250.84,7313.36
2009/11/18,7279.3,7280.48,7220.5,7273.54
2009/10/18,7277.7,7307.85,7256.51,7279.3
2009/7/18,7318.96,7328.3,7227.07,7277.7
2009/6/18,7383.28,7397.74,7313.12,7318.96
2009/5/18,7457.86,7457.86,7357.98,7383.28
2009/4/18,7504.6,7535.12,7437.65,7457.86
2009/3/18,7432.42,7516.06,7432.18,7504.6
08/31/18,7516.03,7516.46,7428.67,7432.42
08/30/18,7563.21,7563.21,7497.54,7516.03
08/29/18,7617.22,7635.74,7545.08,7563.21
08/28/18,7577.49,7636.72,7577.49,7617.22
08/27/18,7577.49,7587.19,7557.67,7577.49
08/24/18,7563.22,7587.19,7557.67,7577.49
08/23/18,7574.24,7602.1,7560.85,7563.22
08/22/18,7565.7,7607.23,7531.24,7574.24
08/21/18,7591.26,7601.65,7557.34,7565.7
08/20/18,7558.59,7616.15,7558.59,7591.26
08/17/18,7556.38,7577.68,7514.26,7558.59
08/16/18,7497.87,7565.18,7497.87,7556.38
08/15/18,7611.64,7632.07,7477.05,7497.87
08/14/18,7642.45,7665.24,7599.66,7611.64
08/13/18,7667.01,7667.33,7614.48,7642.45
2008/10/18,7741.77,7741.77,7657.72,7667.01
2008/9/18,7776.65,7776.77,7714.52,7741.77
2008/8/18,7718.48,7790.17,7707.3,7776.65
2008/7/18,7663.78,7752.08,7663.2,7718.48
2008/6/18,7659.1,7681.86,7636.6,7663.78
2008/3/18,7575.93,7665.16,7575.93,7659.1
2008/2/18,7652.91,7652.91,7549.34,7575.93
2008/1/18,7748.76,7751.1,7634.66,7652.91
07/31/18,7700.85,7782.9,7695.76,7748.76
07/30/18,7701.31,7718.06,7659.91,7700.85
07/27/18,7663.17,7717.22,7663.16,7701.31
07/26/18,7658.26,7684.72,7640.94,7663.17
07/25/18,7709.05,7710.25,7640.59,7658.26
07/24/18,7655.79,7740.64,7648.59,7709.05
07/23/18,7678.79,7678.79,7621.75,7655.79
07/20/18,7683.97,7705.8,7631.66,7678.79
07/19/18,7676.28,7702.85,7660.02,7683.97
07/18/18,7626.33,7685.68,7625.75,7676.28
07/17/18,7600.45,7641.1,7581.83,7626.33
07/16/18,7661.87,7667.71,7564.96,7600.45
07/13/18,7651.33,7716.24,7651.33,7661.87
2007/12/18,7591.96,7662.96,7591.96,7651.33
2007/11/18,7692.04,7692.04,7578.18,7591.96
2007/10/18,7687.99,7715.07,7677.06,7692.04
2007/9/18,7617.7,7697.46,7617.7,7687.99
2007/6/18,7603.22,7631.19,7569.7,7617.7
2007/5/18,7573.09,7624.82,7572.69,7603.22
2007/4/18,7593.29,7593.29,7560.81,7573.09
2007/3/18,7547.85,7632.12,7544.98,7593.29
2007/2/18,7636.93,7636.93,7540.71,7547.85
06/29/18,7615.63,7706.64,7615.63,7636.93
06/28/18,7621.69,7632.17,7576.01,7615.63
06/27/18,7537.92,7633.92,7512.03,7621.69
06/26/18,7509.84,7564.05,7509.84,7537.92
06/25/18,7682.27,7682.27,7508.32,7509.84
06/22/18,7556.44,7689.44,7556.2,7682.27
06/21/18,7627.4,7670.78,7548.12,7556.44
06/20/18,7603.85,7705.2,7603.85,7627.4
06/19/18,7631.33,7631.33,7548.84,7603.85
06/18/18,7633.91,7645.47,7601.6,7631.33
06/15/18,7765.79,7781,7633.91,7633.91
06/14/18,7703.71,7793.45,7650.16,7765.79
06/13/18,7703.81,7746.7,7677.17,7703.71
2006/12/18,7737.43,7762.77,7701.33,7703.81
2006/11/18,7681.07,7756.02,7681.07,7737.43
2006/8/18,7704.4,7714.32,7637.52,7681.07
2006/7/18,7712.37,7756.66,7698.15,7704.4
2006/6/18,7686.8,7730.48,7671.62,7712.37
2006/5/18,7741.29,7744.46,7686.61,7686.8
2006/4/18,7701.77,7772.12,7701.7,7741.29
2006/1/18,7678.2,7746.73,7678.2,7701.77
05/31/18,7689.57,7727.45,7651.12,7678.2
05/30/18,7632.64,7689.57,7618.12,7689.57
05/29/18,7730.28,7730.28,7610.66,7632.64
05/28/18,7730.28,7753.32,7703.26,7730.28
05/25/18,7716.74,7753.32,7703.26,7730.28
05/24/18,7788.44,7803.45,7716.74,7716.74
05/23/18,7877.45,7877.45,7765.32,7788.44
05/22/18,7859.17,7903.5,7854.58,7877.45
05/21/18,7778.79,7868.12,7778.12,7859.17
05/18/18,7787.97,7791.41,7753.27,7778.79
05/17/18,7734.2,7788.23,7713.85,7787.97
05/16/18,7722.98,7745.53,7717.76,7734.2
05/15/18,7710.98,7752.02,7687.49,7722.98
05/14/18,7724.55,7727.96,7688.57,7710.98
2005/11/18,7700.97,7728.89,7691.69,7724.55
2005/10/18,7662.52,7706.87,7631.58,7700.97
2005/9/18,7565.75,7662.52,7565.75,7662.52
2005/8/18,7567.14,7598.51,7550.44,7565.75
2005/7/18,7567.14,7570.22,7502.69,7567.14
2005/4/18,7502.69,7570.22,7502.69,7567.14
2005/3/18,7543.2,7555.18,7492.39,7502.69
2005/2/18,7520.36,7572.98,7519.62,7543.2
2005/1/18,7509.3,7549.07,7506.57,7520.36
04/30/18,7502.21,7546.16,7497.11,7509.3
04/27/18,7421.43,7507.12,7421.28,7502.21
04/26/18,7379.32,7421.43,7355,7421.43
04/25/18,7425.4,7427.13,7334.64,7379.32
04/24/18,7398.87,7439.58,7397.29,7425.4
04/23/18,7368.17,7404.11,7359.73,7398.87
04/20/18,7328.92,7368.17,7323.31,7368.17
04/19/18,7317.34,7340.73,7309.42,7328.92
04/18/18,7226.05,7325.59,7226.05,7317.34
04/17/18,7198.2,7240.41,7189.85,7226.05
04/16/18,7264.56,7265.83,7195.46,7198.2
04/13/18,7258.34,7274.99,7249.07,7264.56
2004/12/18,7257.14,7266.64,7240.76,7258.34
2004/11/18,7266.75,7270.28,7243.32,7257.14
2004/10/18,7194.75,7266.75,7194.75,7266.75
2004/9/18,7183.64,7209.68,7145.57,7194.75
2004/6/18,7199.5,7214.02,7163.11,7183.64
2004/5/18,7034.01,7199.5,7034.01,7199.5
2004/4/18,7030.46,7046.26,6971.75,7034.01
2004/3/18,7056.61,7064.98,6996.76,7030.46
2004/2/18,7056.61,7109.93,7042.73,7056.61
03/30/18,7056.61,7109.93,7042.73,7056.61
03/29/18,7044.74,7109.93,7042.73,7056.61
03/28/18,7000.14,7044.74,6923.33,7044.74
03/27/18,6888.69,7042.37,6888.69,7000.14
03/26/18,6921.94,6958.47,6866.94,6888.69
03/23/18,6952.59,6952.82,6876.96,6921.94
03/22/18,7038.97,7038.97,6914.45,6952.59
03/21/18,7061.27,7065.66,7016.79,7038.97
03/20/18,7042.93,7081.5,7042.6,7061.27
03/19/18,7164.14,7164.19,7034.91,7042.93
03/16/18,7139.76,7187.27,7131.31,7164.14
03/15/18,7132.69,7162.58,7127.08,7139.76
03/14/18,7138.78,7176.51,7122.76,7132.69
03/13/18,7214.76,7224.13,7125.6,7138.78
2003/12/18,7224.51,7254.87,7198.18,7214.76
2003/9/18,7203.24,7225.28,7189.74,7224.51
2003/8/18,7157.84,7212.14,7145.7,7203.24
2003/7/18,7146.75,7180.71,7109.56,7157.84
2003/6/18,7115.98,7197.8,7115.6,7146.75
2003/5/18,7069.9,7119.21,7062.13,7115.98
2003/2/18,7175.64,7175.64,7063.42,7069.9
2003/1/18,7231.91,7231.91,7153.39,7175.64
02/28/18,7282.45,7293.36,7231.91,7231.91
02/27/18,7289.58,7326.02,7272.87,7282.45
02/26/18,7244.41,7312.98,7244.31,7289.58
02/23/18,7252.39,7262.05,7220.81,7244.41
02/22/18,7281.57,7281.57,7187.76,7252.39
02/21/18,7246.77,7291.8,7220.55,7281.57
02/20/18,7247.66,7264.78,7202.14,7246.77
02/19/18,7294.7,7306.21,7239.98,7247.66
02/16/18,7234.81,7307.97,7234.81,7294.7
02/15/18,7213.97,7267.96,7206.69,7234.81
02/14/18,7168.01,7243.15,7145.73,7213.97
02/13/18,7177.06,7202.99,7165.83,7168.01
2002/12/18,7092.43,7199.93,7092.43,7177.06
2002/9/18,7170.69,7170.69,7073.03,7092.43
2002/8/18,7279.42,7279.42,7161.31,7170.69
2002/7/18,7141.4,7311.5,7141.4,7279.42
2002/6/18,7334.98,7334.98,7079.41,7141.4
2002/5/18,7443.43,7443.43,7334.79,7334.98
2002/2/18,7490.39,7494.76,7432.25,7443.43
2002/1/18,7533.55,7554.73,7476.51,7490.39
01/31/18,7587.98,7599.01,7521.77,7533.55
01/30/18,7671.53,7671.67,7587.12,7587.98
01/29/18,7665.54,7689.15,7663.93,7671.53
01/26/18,7615.84,7667.4,7615.84,7665.54
01/25/18,7643.43,7662.35,7608.53,7615.84
01/24/18,7731.83,7731.98,7643.43,7643.43
01/23/18,7715.44,7745.22,7710.03,7731.83
01/22/18,7730.79,7739.35,7703.67,7715.44
01/19/18,7700.96,7731.82,7694.66,7730.79
01/18/18,7725.43,7739.54,7683.71,7700.96
01/17/18,7755.93,7755.93,7711.11,7725.43
01/16/18,7769.14,7791.83,7740.55,7755.93
01/15/18,7778.64,7783.61,7763.43,7769.14
2001/12/18,7762.94,7792.56,7752.63,7778.64
2001/11/18,7748.51,7768.96,7734.64,7762.94
2001/10/18,7731.02,7756.11,7716.21,7748.51
2001/9/18,7696.51,7733.12,7696.5,7731.02
2001/8/18,7724.22,7733.39,7691.77,7696.51
2001/5/18,7695.88,7727.73,7689.81,7724.22
2001/4/18,7671.11,7702.51,7671.11,7695.88
2001/3/18,7648.1,7689.86,7640.53,7671.11
2001/2/18,7687.77,7691.34,7624.14,7648.1
2001/1/18,7687.77,7697.62,7620.01,7687.77
12/29/17,7622.88,7697.62,7620.01,7687.77
12/28/17,7620.68,7633.55,7609.77,7622.88
12/27/17,7592.66,7632.71,7586.42,7620.68
12/26/17,7592.66,7614.4,7585.47,7592.66
12/25/17,7592.66,7614.4,7585.47,7592.66
12/22/17,7603.98,7614.4,7585.47,7592.66
12/21/17,7525.22,7609.69,7517.88,7603.98
12/20/17,7544.09,7550.6,7511.45,7525.22
12/19/17,7537.01,7563.49,7534.08,7544.09
12/18/17,7490.57,7544.26,7490.57,7537.01
12/15/17,7448.12,7490.57,7433.78,7490.57
12/14/17,7496.51,7496.7,7448.12,7448.12
12/13/17,7500.41,7510.77,7492.58,7496.51
2012/12/17,7453.48,7501.52,7448.31,7500.41
2012/11/17,7393.96,7458.4,7393.58,7453.48
2012/8/17,7320.75,7412.21,7314.23,7393.96
2012/7/17,7348.03,7371.73,7314.6,7320.75
2012/6/17,7327.5,7369.71,7289.36,7348.03
2012/5/17,7338.97,7373.9,7326.57,7327.5
2012/4/17,7300.49,7369.65,7300.49,7338.97
2012/1/17,7326.67,7355.43,7288.73,7300.49
11/30/17,7393.56,7416.26,7326.67,7326.67
11/29/17,7460.65,7460.65,7386.67,7393.56
11/28/17,7383.9,7469.61,7373.95,7460.65
11/27/17,7409.64,7438.39,7383.9,7383.9
11/24/17,7417.24,7425.19,7389.54,7409.64
11/23/17,7419.02,7422.73,7373.31,7417.24
11/22/17,7411.34,7460.91,7410.38,7419.02
11/21/17,7389.46,7422.18,7367.86,7411.34
11/20/17,7380.68,7397.39,7350.37,7389.46
11/17/17,7386.94,7406.53,7356.16,7380.68
11/16/17,7372.61,7393.28,7368.14,7386.94
11/15/17,7414.42,7415.09,7357.06,7372.61
11/14/17,7415.18,7436.57,7396.92,7414.42
11/13/17,7432.99,7469.3,7402.95,7415.18
2011/10/17,7484.1,7500.29,7421.73,7432.99
2011/9/17,7529.72,7532.2,7476.89,7484.1
2011/8/17,7513.11,7534.49,7504.77,7529.72
2011/7/17,7562.28,7582.85,7507.83,7513.11
2011/6/17,7560.35,7572.9,7544.2,7562.28
2011/3/17,7555.32,7580.95,7541.91,7560.35
2011/2/17,7487.96,7562.26,7478.88,7555.32
2011/1/17,7493.08,7532.36,7487.96,7487.96
10/31/17,7487.81,7516.85,7483.97,7493.08
10/30/17,7505.03,7507.02,7478.41,7487.81
10/27/17,7486.5,7520.76,7485.24,7505.03
10/26/17,7447.21,7488.26,7440.11,7486.5
10/25/17,7526.54,7528.46,7437.42,7447.21
10/24/17,7524.45,7535.22,7508.5,7526.54
10/23/17,7523.23,7542,7511.77,7524.45
10/20/17,7523.04,7560.04,7517.07,7523.23
10/19/17,7542.87,7542.87,7485.42,7523.04
10/18/17,7516.17,7555.24,7516.17,7542.87
10/17/17,7526.97,7550.44,7506.31,7516.17
10/16/17,7535.44,7557,7526.73,7526.97
10/13/17,7556.24,7556.24,7521.09,7535.44
2010/12/17,7533.81,7565.11,7526.33,7556.24
2010/11/17,7538.27,7550.17,7519.6,7533.81
2010/10/17,7507.89,7543.88,7504.56,7538.27
2010/9/17,7522.87,7523.65,7493.68,7507.89
2010/6/17,7507.99,7527.72,7507.99,7522.87
2010/5/17,7467.58,7507.99,7464.4,7507.99
2010/4/17,7468.11,7476.33,7456.61,7467.58
2010/3/17,7438.84,7469.82,7426.67,7468.11
2010/2/17,7372.76,7438.84,7372.73,7438.84
09/29/17,7322.82,7382.67,7321.64,7372.76
09/28/17,7313.51,7323.33,7289.75,7322.82
09/27/17,7285.74,7327.5,7285.74,7313.51
09/26/17,7301.29,7311.82,7273.32,7285.74
09/25/17,7310.64,7312.45,7272.49,7301.29
09/22/17,7263.9,7320.28,7242.23,7310.64
09/21/17,7271.95,7289.16,7260.05,7263.9
09/20/17,7275.25,7289.93,7249.58,7271.95
09/19/17,7253.28,7285.67,7243.59,7275.25
09/18/17,7215.47,7257.45,7215.47,7253.28
09/15/17,7295.39,7295.39,7196.58,7215.47
09/14/17,7379.7,7390.7,7287.73,7295.39
09/13/17,7400.69,7401.3,7336.23,7379.7
2009/12/17,7413.59,7435.84,7386.98,7400.69
2009/11/17,7377.6,7434.07,7377.6,7413.59
2009/8/17,7396.98,7396.98,7358.42,7377.6
2009/7/17,7354.13,7412.68,7348.38,7396.98
2009/6/17,7372.92,7372.92,7322.42,7354.13
2009/5/17,7411.47,7437.51,7369.58,7372.92
2009/4/17,7438.5,7438.5,7404.05,7411.47
2009/1/17,7430.62,7460.52,7430.06,7438.5
08/31/17,7365.26,7443.68,7365.01,7430.62
08/30/17,7337.43,7381.33,7337.43,7365.26
08/29/17,7401.46,7401.62,7289.2,7337.43
08/28/17,7401.46,7439.53,7401.46,7401.46
08/25/17,7407.06,7439.53,7401.46,7401.46
08/24/17,7382.65,7437.87,7382.16,7407.06
08/23/17,7381.74,7394.52,7360.33,7382.65
08/22/17,7318.88,7387.55,7318.88,7381.74
08/21/17,7323.98,7331.95,7296.8,7318.88
08/18/17,7387.87,7387.87,7302.47,7323.98
08/17/17,7433.03,7433.74,7382.16,7387.87
08/16/17,7383.85,7444.98,7383.85,7433.03
08/15/17,7353.89,7399.35,7353.89,7383.85
08/14/17,7309.96,7377.66,7309.96,7353.89
2008/11/17,7389.94,7389.96,7296.49,7309.96
2008/10/17,7498.06,7498.06,7376.66,7389.94
2008/9/17,7542.73,7542.73,7475.83,7498.06
2008/8/17,7531.94,7551.85,7518.45,7542.73
2008/7/17,7511.71,7533.74,7511.71,7531.94
2008/4/17,7474.77,7519.06,7465.12,7511.71
2008/3/17,7411.43,7484.53,7384.22,7474.77
2008/2/17,7423.66,7434.71,7388.91,7411.43
2008/1/17,7372,7440.14,7372,7423.66
07/31/17,7368.37,7425.52,7367.86,7372
07/28/17,7443.01,7443.01,7339.44,7368.37
07/27/17,7452.32,7461.85,7410.85,7443.01
07/26/17,7434.82,7487.05,7434.68,7452.32
07/25/17,7377.73,7453.74,7377.73,7434.82
07/24/17,7452.91,7453.22,7357.5,7377.73
07/21/17,7487.87,7515.12,7433.89,7452.91
07/20/17,7430.91,7502.73,7430.91,7487.87
07/19/17,7390.22,7442.84,7379.33,7430.91
07/18/17,7404.13,7418.53,7357.77,7390.22
07/17/17,7378.39,7426.37,7378.3,7404.13
07/14/17,7413.44,7419.81,7363.77,7378.39
07/13/17,7416.93,7428.24,7403.75,7413.44
2007/12/17,7329.76,7439.08,7329.76,7416.93
2007/11/17,7370.03,7386.88,7304.77,7329.76
2007/10/17,7350.92,7388.02,7344.31,7370.03
2007/7/17,7337.28,7359.48,7314.69,7350.92
2007/6/17,7367.6,7373.85,7303.46,7337.28
2007/5/17,7357.23,7386.92,7347.52,7367.6
2007/4/17,7377.09,7383.45,7336.75,7357.23
2007/3/17,7312.72,7386.11,7312.26,7377.09
06/30/17,7350.32,7377.38,7302.71,7312.72
06/29/17,7387.8,7451.95,7341.75,7350.32
06/28/17,7434.36,7445.31,7381.36,7387.8
06/27/17,7446.8,7451.68,7411.36,7434.36
06/26/17,7424.13,7480.95,7424.13,7446.8
06/23/17,7439.29,7441.79,7396.75,7424.13
06/22/17,7447.79,7448.48,7398.83,7439.29
06/21/17,7472.71,7477.17,7417.45,7447.79
06/20/17,7523.81,7561.07,7472.71,7472.71
06/19/17,7463.54,7537.84,7463.54,7523.81
06/16/17,7419.36,7478.99,7419.36,7463.54
06/15/17,7474.4,7474.51,7377.86,7419.36
06/14/17,7500.44,7545.07,7474.4,7474.4
06/13/17,7511.87,7540.05,7491.86,7500.44
2006/12/17,7527.33,7540.53,7483.61,7511.87
2006/9/17,7449.98,7545.12,7449.73,7527.33
2006/8/17,7478.62,7489.66,7449.98,7449.98
2006/7/17,7524.95,7555.62,7476.33,7478.62
2006/6/17,7525.76,7527.64,7502.83,7524.95
2006/5/17,7547.63,7562,7519.06,7525.76
2006/2/17,7543.77,7598.99,7539.96,7547.63
2006/1/17,7519.95,7558.63,7518.32,7543.77
05/31/17,7526.51,7586.45,7519.68,7519.95
05/30/17,7547.63,7547.65,7497.07,7526.51
05/29/17,7547.63,7554.21,7514.39,7547.63
05/26/17,7517.71,7554.21,7514.39,7547.63
05/25/17,7514.9,7529.74,7497.07,7517.71
05/24/17,7485.29,7519.58,7475.11,7514.9
05/23/17,7496.34,7521.94,7485.29,7485.29
05/22/17,7470.71,7518.12,7470.71,7496.34
05/19/17,7436.42,7480.28,7436.42,7470.71
05/18/17,7503.47,7503.68,7389.26,7436.42
05/17/17,7522.03,7532.95,7478.88,7503.47
05/16/17,7454.37,7533.7,7452.44,7522.03
05/15/17,7435.39,7460.2,7434.24,7454.37
2005/12/17,7386.63,7435.39,7381.74,7435.39
2005/11/17,7385.24,7396.19,7369.23,7386.63
2005/10/17,7342.21,7398.58,7331.3,7385.24
2005/9/17,7300.86,7359.61,7300.86,7342.21
2005/8/17,7297.43,7322.32,7285.76,7300.86
2005/5/17,7248.1,7297.43,7222.81,7297.43
2005/4/17,7234.53,7280.7,7226.07,7248.1
2005/3/17,7250.05,7250.05,7218.56,7234.53
2005/2/17,7203.94,7254.32,7203.94,7250.05
2005/1/17,7203.94,7243.31,7197.28,7203.94
04/28/17,7237.17,7243.31,7197.28,7203.94
04/27/17,7288.72,7289.38,7224.35,7237.17
04/26/17,7275.64,7302.57,7262.32,7288.72
04/25/17,7264.68,7290.82,7258.74,7275.64
04/24/17,7114.55,7273.9,7114.55,7264.68
04/21/17,7118.54,7134.53,7104.22,7114.55
04/20/17,7114.36,7127.58,7096.83,7118.54
04/19/17,7147.5,7151.18,7114.36,7114.36
04/18/17,7327.59,7327.59,7147.5,7147.5
04/17/17,7327.59,7348.99,7298.85,7327.59
04/14/17,7327.59,7348.99,7298.85,7327.59
04/13/17,7348.99,7348.99,7298.85,7327.59
2004/12/17,7365.5,7402.42,7348.84,7348.99
2004/11/17,7348.94,7406.35,7332.59,7365.5
2004/10/17,7349.37,7359.25,7337.01,7348.94
2004/7/17,7303.2,7349.37,7284.73,7349.37
2004/6/17,7331.68,7331.68,7258.11,7303.2
2004/5/17,7321.82,7362.59,7321.82,7331.68
2004/4/17,7282.69,7324.6,7282.69,7321.82
2004/3/17,7322.92,7350.3,7280.76,7282.69
03/31/17,7369.52,7369.55,7322.92,7322.92
03/30/17,7373.72,7384.8,7340.25,7369.52
03/29/17,7343.42,7373.72,7313.9,7373.72
03/28/17,7293.5,7349.59,7285.8,7343.42
03/27/17,7336.82,7336.82,7255.78,7293.5
03/24/17,7340.71,7351.6,7322.86,7336.82
03/23/17,7324.72,7346.4,7307.65,7340.71
03/22/17,7378.34,7378.4,7301.83,7324.72
03/21/17,7429.81,7440.85,7360.67,7378.34
03/20/17,7424.96,7433.68,7399.97,7429.81
03/17/17,7415.95,7447,7402.64,7424.96
03/16/17,7368.64,7444.62,7368.64,7415.95
03/15/17,7357.85,7383.33,7357.58,7368.64
03/14/17,7367.08,7386.17,7339.27,7357.85
03/13/17,7343.08,7377.41,7342.02,7367.08
2003/10/17,7314.96,7373,7314.96,7343.08
2003/9/17,7334.61,7336.26,7263.62,7314.96
2003/8/17,7338.99,7354.47,7315.86,7334.61
2003/7/17,7350.12,7363.74,7335.27,7338.99
2003/6/17,7374.26,7374.26,7338.94,7350.12
2003/3/17,7382.35,7382.36,7353.64,7374.26
2003/2/17,7382.9,7394.61,7372.68,7382.35
